"zipcode","latitude","longitude"
"38021,35.86710,-89.17130"
"04917,44.45790,-69.85860"
"66865,38.24380,-96.24640"
"55055,44.87200,-93.00250"
"45242,39.23200,-84.37827"
"32313,30.43960,-84.28070"
"98496,47.16660,-122.50900"
"63551,40.52550,-92.73890"
"37379,35.28760,-85.17550"
"43204,39.96140,-83.08300"
"29924,32.88600,-81.10850"
"67650,39.33730,-100.07500"
"28617,36.48400,-81.38010"
"87302,35.43180,-108.72700"
"04901,44.58618,-69.55088"
"12043,42.69950,-74.51080"
"76017,32.66000,-97.15670"
"94612,37.80900,-122.26900"
"K0E 1T1,44.76301,-75.43327"
"76485,32.87170,-97.86660"
"48427,43.53260,-82.72850"
"HR3 6QQ,52.15326,-2.94264"
"57650,45.85500,-103.03100"
"21158,39.64950,-77.03210"
"21057,39.43538,-76.48663"
"28668,36.39160,-81.00830"
"89029,35.21180,-114.71500"
"28104,35.07681,-80.66924"
"34744,28.30030,-81.34330"
"76272,33.51180,-97.27240"
"23169,37.59820,-76.45790"
"49120,41.91171,-86.20751"
"3012 NJ,51.92339,4.47426"
"14903,42.13860,-76.88360"
"Y0B,64.28233,-135.00000"
"79923,31.78180,-106.45900"
"92140,32.73700,-117.20000"
"70078,29.97780,-90.38760"
"57349,44.00720,-97.69591"
"25302,38.38537,-81.59346"
"28670,36.15657,-80.92077"
"10913,41.06000,-73.95000"
"45013,39.39144,-84.74245"
"85710,32.21560,-110.80800"
"76653,31.33270,-96.60130"
"06409,41.34580,-72.41570"
"63825,36.91530,-89.95600"
"07435,41.05800,-74.42570"
"H9R,45.47197,-73.79902"
"37909,35.94690,-84.02190"
"41858,37.12830,-82.84980"
"27921,36.35390,-76.15990"
"99017,47.17010,-117.81200"
"86441,35.88970,-114.59900"
"32686,29.36000,-82.19000"
"07641,40.96160,-73.99460"
"94037,37.54890,-122.50300"
"74604,36.75370,-96.99820"
"85042,33.38110,-112.02700"
"28677,35.76780,-80.92077"
"43160,39.42194,-83.49417"
"85074,33.45400,-112.09200"
"27617,35.90850,-78.74380"
"08049,39.85033,-75.04694"
"17075,40.39520,-77.83790"
"58458,46.44442,-98.37065"
"24657,37.26440,-81.88890"
"37083,36.61672,-86.08332"
"20706,38.95826,-76.86057"
"01441,42.57500,-71.99880"
"38472,35.37717,-87.03143"
"29570,34.67980,-79.58170"
"02541,41.55160,-70.61560"
"60208,42.05740,-87.67380"
"28301,35.05000,-78.87000"
"85233,33.35040,-111.80900"
"42406,37.75600,-87.70650"
"31001,31.96130,-83.31130"
"61312,41.44720,-89.22370"
"33611,27.89060,-82.50570"
"48421,43.15830,-83.38700"
"65686,36.64530,-93.43830"
"26421,39.19040,-80.91330"
"04434,44.78480,-69.13340"
"81212,38.44941,-105.22533"
"39755,33.59410,-88.95390"
"07444,40.96817,-74.29585"
"64024,39.24084,-94.28800"
"88584,31.76800,-106.33100"
"63019,38.23110,-90.37800"
"1011 MJ,52.36798,4.90356"
"73049,35.58075,-97.37327"
"M4P 0C4,43.71222,-79.39723"
"44622,40.52062,-81.47401"
"55807,46.74080,-92.17040"
"11942,40.84960,-72.60070"
"70612,30.23780,-93.18140"
"69161,41.91430,-100.76300"
"30184,34.25220,-84.71330"
"01801,42.48670,-71.15430"
"20772,38.81595,-76.74969"
"75209,32.84860,-96.82580"
"94271,38.58440,-121.49300"
"83550,31.32682,-113.53118"
"11971,41.06090,-72.42600"
"39476,31.36740,-88.66392"
"71282,32.40000,-91.18000"
"92227,33.02000,-115.45000"
"27559,35.61190,-79.00700"
"42378,37.64890,-86.89350"
"92586,33.70610,-117.19000"
"16443,41.94030,-80.47710"
"28246,35.22770,-80.84420"
"49450,42.48430,-86.08430"
"23304,36.99770,-76.57240"
"43909,40.06760,-80.81770"
"14086,42.90850,-78.62720"
"64506,39.77390,-94.76160"
"98249,48.02600,-122.53500"
"92518,33.88808,-117.27349"
"21746,39.56350,-77.72020"
"02542,41.65920,-70.55200"
"79380,33.73910,-102.31900"
"53179,42.51820,-88.12990"
"58365,48.85840,-99.13110"
"41821,37.06090,-83.02060"
"68071,42.23770,-96.47840"
"39665,31.64950,-90.18040"
"71024,32.54038,-93.19552"
"64743,38.66830,-94.22920"
"H3B 1X8,45.50169,-73.56726"
"45448,39.64640,-84.16730"
"23512,36.92150,-76.31620"
"78159,29.24110,-97.59670"
"81611,39.21304,-106.93782"
"28531,34.66410,-76.49470"
"37620,36.59514,-82.18881"
"02852,41.55000,-71.46000"
"42133,36.73620,-85.99170"
"2202 CJ,52.23898,4.43280"
"56523,47.66400,-96.76560"
"71072,32.95940,-93.28320"
"17333,39.82360,-76.99240"
"02898,41.51710,-71.67600"
"30276,33.27670,-84.59170"
"71497,31.76090,-93.08610"
"00913,18.45090,-66.04470"
"12776,41.86044,-75.03775"
"V2A,49.49914,-119.59371"
"02171,42.32092,-70.96508"
"28203,53.07662,8.82029"
"37144,35.24397,-86.80889"
"40949,36.89640,-83.86720"
"46845,41.20580,-85.11080"
"26574,39.55830,-80.18180"
"02127,42.33560,-71.04080"
"61072,42.42724,-89.19150"
"98922,47.25480,-120.80800"
"65061,38.59590,-91.66360"
"71202,32.51000,-92.08000"
"V1R 3J9,49.09657,-117.71173"
"74826,34.97310,-96.84610"
"18231,40.89840,-76.00610"
"03832,43.90940,-71.08450"
"19523,40.20280,-75.83640"
"97009,45.42440,-122.36400"
"V2R 4G6,49.13479,-121.95965"
"74855,35.52750,-96.96270"
"63123,38.55810,-90.32770"
"12072,42.87440,-74.35570"
"V3B,49.28376,-122.79321"
"641603,37.77493,-122.41942"
"98213,47.94510,-122.22700"
"33081,26.01790,-80.20310"
"33177,25.61038,-80.42950"
"35673,34.52537,-87.20585"
"63131,38.61030,-90.41252"
"G9A 4J4,46.34298,-72.54207"
"33981,26.89670,-82.22340"
"57747,43.01941,-103.65631"
"26801,39.04000,-78.74000"
"75710,32.36460,-95.31720"
"19980,39.07160,-75.56860"
"17026,40.46900,-76.43900"
"25943,37.59880,-81.34330"
"43773,39.98770,-81.29150"
"91170,48.65300,2.36942"
"63150,38.63160,-90.19270"
"1119,14.69858,121.10312"
"77238,29.92150,-95.44320"
"22821,38.47260,-79.08330"
"97759,44.30950,-121.58800"
"56336,45.81160,-94.83000"
"25621,37.58580,-81.87400"
"83414,43.72835,-110.77745"
"30090,33.97040,-84.55210"
"95376,37.73950,-121.43500"
"19343,40.09430,-75.77090"
"67354,37.20770,-95.44770"
"LS1 9SZ,53.80076,-1.54908"
"58626,47.35170,-102.56400"
"50170,41.55450,-93.02900"
"33062,26.23770,-80.09810"
"48122,42.28000,-83.17000"
"L4C 4Y9,43.89529,-79.42925"
"78381,28.02050,-97.05450"
"50524,42.60470,-94.37700"
"39358,32.74097,-88.52476"
"89106,36.18100,-115.16400"
"53185,42.79600,-88.18970"
"72113,34.86090,-92.40110"
"63336,39.32770,-90.94810"
"110018,28.65133,77.12105"
"77510,29.35590,-95.09110"
"97054,45.94570,-122.94100"
"07821,40.94650,-74.80270"
"48705,44.69000,-83.63690"
"28370,35.19950,-79.47060"
"10314,40.60739,-74.13897"
"98524,47.36410,-122.86500"
"01519,42.20340,-71.68130"
"L4T 1A2,43.69863,-79.64872"
"82008,41.11190,-104.83200"
"28453,34.89380,-78.04350"
"26415,39.30740,-80.94570"
"16625,40.29000,-78.44000"
"92161,32.88160,-117.22700"
"63801,50.00464,9.07619"
"55479,44.98320,-93.26460"
"50236,42.16710,-93.51540"
"11232,40.65420,-74.00150"
"30101,34.06590,-84.67600"
"85501,33.40629,-110.81655"
"38402,35.61520,-87.03530"
"53598,43.21170,-89.34360"
"38935,33.51630,-90.17950"
"71427,31.40800,-92.88310"
"36455,31.01030,-86.35090"
"40555,37.98340,-84.42550"
"39466,30.38895,-89.67189"
"50317,41.57000,-93.61000"
"00184,41.88903,12.49507"
"28368,35.35880,-79.11250"
"39759,33.45000,-88.82000"
"28447,34.58090,-78.23610"
"75459,33.54460,-96.69640"
"19438,40.26850,-75.39570"
"01440,42.58000,-71.98000"
"21074,39.64927,-76.86026"
"72573,36.04150,-91.82000"
"95916,39.74190,-121.30700"
"93258,36.06530,-119.01600"
"20244,38.91750,-76.99420"
"76131,32.88270,-97.34753"
"28635,36.35640,-81.12530"
"15275,40.42370,-80.04180"
"C1A 4T8,46.24226,-63.12942"
"73086,34.48260,-96.97300"
"40944,37.09050,-83.69470"
"95943,39.60480,-122.03200"
"14801,42.09710,-77.29330"
"12545,41.78860,-73.68220"
"20172,38.92090,-77.39530"
"57367,43.06730,-98.53190"
"N0A,42.90011,-80.00418"
"43623,41.70430,-83.65190"
"47421,38.86000,-86.49000"
"15325,39.94860,-79.96530"
"93610,37.09800,-120.12989"
"05353,43.13308,-72.56791"
"16424,41.66089,-80.31784"
"C1C 0H5,46.33174,-63.06439"
"37110,35.68000,-85.77000"
"33914,26.56820,-82.01680"
"58318,48.83850,-100.49700"
"59044,45.59890,-108.68400"
"75935,31.76177,-94.07893"
"14086,42.89824,-78.63420"
"45805,40.76995,-84.14351"
"27891,36.10000,-77.71000"
"71324,32.09670,-91.69860"
"39750,33.48790,-89.13395"
"89173,36.17240,-115.12600"
"6430,-30.76900,121.45133"
"97623,42.29765,-121.47944"
"63080,38.27416,-91.10558"
"34949,27.38230,-80.26040"
"46041,40.22566,-86.50641"
"33982,26.94650,-81.78000"
"73008,35.51400,-97.64310"
"03810,19.39291,-99.17601"
"55440,44.98610,-93.27080"
"20661,38.35330,-76.89610"
"58230,47.53440,-97.71170"
"18453,41.73112,-75.38785"
"32351,30.56230,-84.63660"
"01603,42.24320,-71.84390"
"81200,1.49522,103.70538"
"14591,42.83070,-78.09230"
"46809,41.00320,-85.20800"
"94022,37.38695,-122.16581"
"37857,36.44340,-83.01990"
"59602,46.63910,-112.24529"
"52227,41.89760,-91.56350"
"90047,33.95320,-118.30900"
"44030,41.85672,-80.61730"
"T3B 0N3,51.07471,-114.16417"
"LL32 8AY,53.28159,-3.82845"
"RG1 9SX,51.45426,-0.97813"
"72013,35.42280,-92.41490"
"88252,32.22070,-103.42500"
"06380,41.56330,-72.05360"
"68776,42.46000,-96.41000"
"86442,34.93210,-114.13800"
"40935,36.95703,-83.72742"
"19955,39.22640,-75.66550"
"72658,36.20951,-92.28432"
"57105,43.52070,-96.73550"
"04267,44.20790,-70.71580"
"45896,40.60500,-83.93620"
"38628,34.39420,-90.25770"
"42370,37.45040,-86.74160"
"60647,41.92090,-87.70200"
"65137-000,-2.53911,-44.28290"
"50226,41.80610,-93.71130"
"23069,37.78570,-77.31070"
"25986,37.87070,-80.81030"
"89410,38.75000,-119.61000"
"87503,35.68250,-105.94000"
"31326,32.30000,-81.22980"
"66426,39.43990,-96.50780"
"34771,28.25973,-81.18451"
"45680,38.46897,-82.60044"
"56721,47.92770,-97.00570"
"V9N 5N3,49.74123,-125.30342"
"45239,39.20530,-84.58070"
"84016,41.11080,-112.02500"
"65203,38.89500,-92.39580"
"72641,35.96147,-93.09434"
"56750,47.87170,-96.26660"
"10285,40.71200,-74.01490"
"29080,34.03794,-80.11535"
"44720,40.90140,-81.43330"
"A0B 1S0,47.25659,-53.97778"
"29436,33.30030,-80.20170"
"79118,35.05681,-101.79690"
"20833,39.20650,-77.05750"
"67514,37.82020,-98.14310"
"56304,45.52770,-94.05000"
"06268,41.80040,-72.24760"
"53149,42.87380,-88.35260"
"12184,42.42900,-73.65230"
"91207,34.18430,-118.25900"
"37042,36.49604,-87.46040"
"16159,41.16840,-80.45460"
"63670,37.97620,-90.04990"
"77318,30.43690,-95.59849"
"18333,40.89750,-75.51130"
"52773,41.65475,-90.74959"
"23113,37.53820,-77.66920"
"53777,43.10720,-89.33900"
"31501,31.21000,-82.35000"
"23890,36.90582,-77.24052"
"33625,28.07835,-82.56982"
"29724,34.77630,-81.01040"
"88045,32.30950,-108.81400"
"68377,40.21900,-97.02920"
"99674,61.73056,-148.93472"
"46866,41.06900,-85.16590"
"35748,34.76763,-86.42999"
"35097,33.90750,-86.61530"
"98599,46.99540,-122.87600"
"80525,40.50650,-105.01400"
"49009,42.30330,-85.70280"
"36776,32.74800,-87.74420"
"20027,38.91330,-77.07450"
"92799,33.74580,-117.86700"
"47901,40.41980,-86.88656"
"27613,35.92100,-78.70530"
"22032,38.82080,-77.29090"
"571417,12.26016,77.14614"
"48124,42.29820,-83.24810"
"87567,35.96610,-105.99600"
"47303,40.27630,-85.37690"
"92184,32.71810,-117.16600"
"04360,44.53570,-69.99470"
"85021,33.55970,-112.09500"
"14061,42.59410,-79.08100"
"33544,28.27435,-82.38858"
"58204,47.97088,-97.37169"
"62330,40.59671,-91.08959"
"02747,41.64660,-71.01410"
"04780,46.12561,-68.34698"
"81636,39.45450,-108.05200"
"53704,43.11890,-89.31140"
"S6H 1S3,50.39158,-105.53486"
"97060,45.52770,-122.37400"
"G1R 4P5,46.81198,-71.20501"
"62063,39.20570,-90.16070"
"03582,44.75640,-71.35811"
"58366,48.66972,-100.01875"
"17063,40.71000,-77.58000"
"05875,44.69430,-72.26680"
"L5J 1J6,43.51665,-79.62443"
"01344,42.61250,-72.41480"
"66427,39.71990,-96.44040"
"16103,41.00300,-80.34670"
"70467,30.98420,-89.75200"
"45413,39.82240,-84.19140"
"52339,41.89166,-92.47908"
"60436,41.52113,-88.12372"
"85139,33.02549,-112.08341"
"37723,35.99479,-84.76411"
"92058,33.22470,-117.35600"
"94624,37.74780,-122.17200"
"N0K 1N0,43.51667,-81.16667"
"42132,37.92217,32.44148"
"22845,38.78260,-78.81610"
"80916,38.80650,-104.71300"
"72181,35.19120,-92.46940"
"250002,4.86476,-74.05092"
"B1L 1G9,46.05714,-60.24892"
"03839,43.26430,-70.99120"
"05155,43.18000,-72.79000"
"96115,41.69170,-120.12200"
"36024,32.66380,-86.02760"
"12118,42.86901,-73.72425"
"T2E 0C2,51.05306,-114.04533"
"15129,40.29260,-79.99470"
"94035,37.41540,-122.05900"
"85306,33.62360,-112.17500"
"51058,42.95581,-95.44473"
"72467,35.95420,-90.45990"
"38641,34.95148,-90.23065"
"60152,42.24000,-88.60000"
"27495,36.04440,-79.85960"
"9205 BZ,53.09086,6.05783"
"20035,38.90640,-77.04160"
"R3G 0M7,49.88903,-97.16046"
"28082,35.48740,-80.62180"
"76022,32.83080,-97.14480"
"66049,38.98860,-95.30290"
"54911,44.26193,-88.41538"
"37119,36.63000,-86.53000"
"92315,34.11180,-116.75500"
"72938,35.00380,-94.39210"
"14810,42.43035,-77.33248"
"04086,43.96770,-69.97390"
"42441,37.34500,-87.66880"
"39886,31.87350,-84.65659"
"93523,34.96000,-117.87000"
"04364,44.31590,-69.97750"
"T9A,52.96954,-113.37725"
"75379,32.99040,-96.80170"
"D13 F6K2,53.39098,-6.07103"
"88125,33.60740,-103.29500"
"43222,39.96040,-83.03490"
"08210,39.11080,-74.82410"
"54-610,51.10865,16.93924"
"91752,33.99000,-117.53000"
"63111,38.55910,-90.25130"
"83342,42.19741,-113.67501"
"75792,32.46440,-95.11250"
"98645,46.33360,-122.77600"
"78333,27.75180,-98.06940"
"P0A,45.55635,-79.22356"
"32832,28.42112,-81.09423"
"03037,43.13790,-71.25680"
"52043,42.83880,-91.44210"
"38075,35.45536,-89.16951"
"49265,42.03109,-84.20680"
"64490,25.68661,-100.31611"
"21733,39.56260,-77.75805"
"26210,38.91630,-80.30090"
"32667,29.54230,-82.28650"
"65773,36.74380,-92.52050"
"22851,38.53596,-78.48001"
"30813,33.43890,-82.19310"
"75763,32.08849,-95.47190"
"10546,41.20190,-73.79270"
"91052,49.58967,11.01196"
"36587,30.88852,-88.27028"
"62024,38.88850,-90.08860"
"48165,42.51494,-83.60823"
"63471,39.90550,-91.51110"
"95959,39.21656,-120.89939"
"60505,41.76010,-88.29010"
"53805,43.10800,-90.66170"
"43351,40.81710,-83.30770"
"87327,35.11448,-108.69536"
"33010,25.86000,-80.29000"
"46637,41.72940,-86.24630"
"49807,45.68200,-87.27480"
"B0L,45.80065,-63.85940"
"33206,25.80420,-80.33910"
"14747,42.14720,-79.07680"
"68780,42.77037,-99.14562"
"55113,45.01228,-93.16405"
"08014,39.80042,-75.34780"
"S0J 2A0,52.93992,-106.45086"
"68110,41.29930,-95.93350"
"44124,41.52005,-81.48873"
"16333,41.77790,-78.87560"
"97321,44.68096,-123.06148"
"32604,29.65260,-82.34370"
"R0M,50.42213,-101.04495"
"25607,37.82630,-81.75650"
"WF4 1DQ,53.66972,-1.41143"
"76484,32.75110,-98.28320"
"87194,35.10410,-106.67600"
"95234,37.93440,-121.42600"
"10304,40.61890,-74.07806"
"81226,38.38194,-105.15193"
"E7L 2R1,46.40000,-67.48333"
"20781,38.95594,-76.94553"
"05859,44.99449,-72.39983"
"67448,38.68680,-97.40520"
"54660,43.95969,-90.38180"
"45629,38.60000,-82.84000"
"61091,41.90350,-89.54060"
"48149,51.97426,7.60578"
"56578,46.85500,-95.68650"
"51446,41.78990,-95.18970"
"14273,42.88670,-78.85180"
"46923,40.53730,-86.63560"
"85616,31.72060,-110.33000"
"72934,35.70480,-94.23890"
"45309,39.82660,-84.41720"
"74752,34.39650,-95.01140"
"92179,32.56620,-116.97100"
"21122,39.12220,-76.50540"
"83415,43.49290,-112.03500"
"65738,37.11000,-93.47000"
"37087,36.26200,-86.07166"
"98353,47.55470,-122.54500"
"13477,43.04710,-75.52120"
"56033,43.54340,-93.94810"
"38581,35.69510,-85.58980"
"78681,30.52250,-97.72480"
"17088,40.30050,-76.29750"
"92801,33.84000,-117.95000"
"K6H 5R6,45.03028,-74.75963"
"80205,39.76162,-104.96225"
"38614,34.19603,-90.63937"
"27263,35.93291,-79.98726"
"49072,42.02720,-85.46990"
"26296,38.77190,-79.60150"
"12123,42.52420,-73.60870"
"95154,37.26490,-121.91400"
"98438,47.13424,-122.48573"
"61315,41.29110,-89.36750"
"5616,51.43153,5.46219"
"94930,37.96730,-122.62900"
"89049,38.48470,-116.23400"
"37710,36.12786,-84.40493"
"73645,35.11270,-99.94650"
"20026,38.90690,-77.02840"
"01468,42.61274,-72.06904"
"26576,39.49660,-80.25730"
"45222,39.09000,-84.51000"
"19426,40.18000,-75.45000"
"12422,42.40340,-74.19780"
"36482,31.64570,-87.61150"
"71971,34.31455,-93.97686"
"08559,40.41983,-74.91267"
"34673,28.27150,-82.71980"
"32967,27.74836,-80.43616"
"72730,36.02710,-94.25050"
"S0G 4G0,50.38563,-104.45758"
"27876,36.49000,-77.44000"
"13638,44.02260,-75.75010"
"70725,30.14790,-90.96390"
"60313,50.11394,8.67546"
"39207,32.30890,-90.20060"
"54949,44.46000,-88.92000"
"56063,44.21870,-93.82820"
"44672,40.92050,-81.02650"
"78954,30.01744,-96.73192"
"PE7 0LD,52.55080,-0.24814"
"78230,29.54210,-98.55320"
"V6V 1K4,49.19798,-123.07653"
"35038,33.70760,-87.08770"
"95374,37.31530,-120.85300"
"64468,40.29073,-94.81060"
"28287,35.13080,-80.85490"
"36862,32.75010,-85.43619"
"70054,29.91450,-90.05370"
"76871,31.30600,-98.81970"
"71260,32.90600,-92.24300"
"81301,37.41517,-107.83538"
"25646,37.83960,-81.97160"
"71008,32.36640,-92.97750"
"32203,30.33880,-81.67140"
"55016,44.82620,-92.92480"
"89053,36.03850,-115.06200"
"23551,36.84660,-76.28550"
"LS1 9ZU,53.80076,-1.54908"
"47112,38.09979,-86.15858"
"36675,30.69520,-88.04320"
"95864,38.60081,-121.37703"
"66087,39.76722,-95.24998"
"65000,46.43315,30.76184"
"21225,39.22090,-76.61410"
"95841,38.66000,-121.34600"
"67029,37.16880,-99.22870"
"29510,33.44960,-79.59260"
"64661,40.51000,-93.52000"
"07847,40.89178,-74.61090"
"36849,32.59336,-85.49517"
"38186,35.03420,-90.01730"
"30023,34.07580,-84.29560"
"47514,38.17030,-86.54820"
"40225,38.18990,-85.65230"
"32097,30.65640,-81.64570"
"28120,35.33280,-81.03180"
"06450,41.52550,-72.76880"
"76454,32.28291,-98.70506"
"26865,39.17930,-78.50260"
"89107,36.17261,-115.19468"
"44126,41.44230,-81.85310"
"L4N 9Y3,44.32817,-79.68735"
"47809,39.47230,-87.40110"
"42047,37.32950,-88.39650"
"93036,34.23020,-119.17100"
"99033,47.22410,-117.17100"
"76600,49.49580,0.10019"
"E4H 4X6,45.58532,-64.97237"
"65286,39.50820,-93.21040"
"74646,36.82350,-97.42730"
"17345,40.09121,-76.76136"
"30212,33.26600,-84.28060"
"35206,33.57020,-86.71300"
"87829,34.31190,-108.79100"
"48230,42.38000,-82.91000"
"75283,32.76800,-96.82780"
"00745,18.38170,-65.83020"
"66502,39.11240,-96.51240"
"60950,41.24265,-87.95308"
"27850,36.38490,-77.83510"
"24091,36.92070,-80.31920"
"73140,35.46540,-97.38370"
"29707,35.00161,-80.85581"
"59635,46.56271,-111.79582"
"59901,48.21107,-114.12818"
"58558,46.89540,-100.51900"
"24176,36.99760,-79.69000"
"6008,-31.96481,115.81581"
"T5H 4G9,53.55465,-113.49557"
"63877,36.08000,-89.84000"
"05649,44.15660,-72.44620"
"96765,21.92170,-159.51000"
"85310,42.28527,18.83328"
"24920,38.58240,-79.70270"
"37724,36.54814,-83.67075"
"60126,41.89350,-87.93950"
"26814,38.70800,-79.48010"
"80804,39.28000,-103.27000"
"83256,43.22250,-112.44200"
"05872,44.84436,-72.03309"
"76570,31.09810,-96.99000"
"97309,44.92790,-123.01100"
"04915,44.44530,-69.03340"
"65330,39.25170,-92.97350"
"51556,41.64510,-95.97470"
"12436,42.19580,-74.09760"
"99591,56.58240,-169.61800"
"55375,44.90690,-93.74660"
"85087,33.87630,-112.05000"
"21212,39.36740,-76.61490"
"E7N 1X2,46.19268,-67.46422"
"T2A 5M1,51.05842,-113.97763"
"98087,47.86197,-122.29453"
"28216,35.31140,-80.88630"
"49723,45.64240,-85.03750"
"L5T 0A2,43.65269,-79.68645"
"40119,37.62170,-86.53650"
"46060,40.04512,-86.01189"
"44253,41.16000,-82.02000"
"84097,40.30520,-111.67400"
"72728,36.20880,-94.23270"
"24351,36.58040,-80.78090"
"62471,38.94338,-89.16840"
"66604,39.04060,-95.72690"
"43758,39.63690,-81.95070"
"53523,42.97195,-89.03094"
"37802,35.75640,-83.97080"
"76119,32.68980,-97.26560"
"85618,32.70360,-110.65500"
"68647,41.52730,-97.63311"
"15333,40.02730,-80.03330"
"68861,40.70680,-99.26460"
"80474,39.91160,-105.47800"
"59647,46.30840,-111.61300"
"V2P 8A4,49.15794,-121.95147"
"G9N 3A9,46.56186,-72.74353"
"27259,35.47930,-79.52330"
"13732,42.04050,-76.16460"
"48766,44.11440,-83.85000"
"16689,40.07710,-78.05320"
"17581,40.15630,-76.04520"
"7708,-33.99016,18.47489"
"48612,43.86062,-84.33317"
"78151,28.87670,-97.70520"
"57213,44.58730,-96.54680"
"58301,48.13680,-98.86392"
"92649,33.71440,-118.03800"
"52766,41.47330,-91.28850"
"94143,37.76160,-122.45800"
"75694,32.66840,-94.34560"
"33440,26.69312,-80.81451"
"18851,41.94750,-76.19750"
"39506,30.38990,-89.05640"
"48617,43.82000,-84.76000"
"26419,39.55119,-80.67343"
"52623,40.84820,-91.32360"
"77001,29.76000,-95.38000"
"32112,29.43430,-81.56970"
"00610,18.28590,-67.14120"
"14120,43.08511,-78.87223"
"G0R 1M0,46.46003,-70.80637"
"41016,39.08690,-84.54580"
"35762,34.78690,-86.57190"
"56291,44.59140,-96.04550"
"46978,40.86700,-86.52400"
"44104,41.48190,-81.62690"
"16732,41.85940,-78.56640"
"49508,42.96000,-85.65000"
"63560,40.34600,-93.12590"
"77474,29.72635,-96.21330"
"67443,38.39140,-97.53760"
"99611,60.55230,-151.20400"
"23298,37.54270,-77.42960"
"21093,39.45686,-76.63048"
"35810,34.80040,-86.60500"
"60686,41.85000,-87.65000"
"48872,42.80130,-84.22220"
"E3L 3Y4,45.21716,-67.21729"
"43102,39.64410,-82.76520"
"76013,32.72020,-97.15390"
"78339,27.80570,-97.79790"
"49634,44.21460,-86.28820"
"56333,45.73490,-93.94980"
"64456,40.48000,-94.41000"
"33662,27.97110,-82.34850"
"94515,38.63940,-122.63900"
"41144,38.54440,-82.92860"
"66006,38.83944,-95.18194"
"35444,33.33330,-87.31560"
"24082,36.61690,-80.12150"
"T2Z 4E6,50.94132,-113.97438"
"37343,35.20171,-85.16208"
"38135,35.24072,-89.83933"
"99561,60.15940,-164.06800"
"23881,37.25598,-76.99858"
"99746,65.69530,-156.32400"
"06807,41.06270,-73.59180"
"56330,45.70940,-93.71830"
"44410,47.44735,-2.24331"
"92657,33.62069,-117.84015"
"75368,32.92240,-96.97400"
"78006,29.95077,-98.80309"
"24563,37.06944,-79.34139"
"21788,39.53760,-77.41554"
"25514,38.01426,-82.52126"
"90249,33.90050,-118.31800"
"68520,40.78930,-96.53490"
"38944,33.75030,-90.33780"
"82604,43.03219,-106.98728"
"38955,33.74050,-89.37160"
"46038,39.96020,-86.02710"
"81321,37.34840,-108.73400"
"04737,46.62410,-69.53990"
"98229,48.72289,-122.34655"
"15547,40.15970,-79.06690"
"93409,35.28390,-120.67000"
"50237,41.55400,-93.39040"
"11710,40.67590,-73.53400"
"08004,39.77330,-74.85470"
"16242,40.98423,-79.37615"
"64083,38.79960,-94.44290"
"S0M,54.13167,-108.42803"
"04920,45.07139,-69.89108"
"23443,37.18560,-75.96010"
"18640,41.27757,-75.74878"
"60051,42.38002,-88.24203"
"68431,40.04630,-95.41740"
"27837,35.51330,-77.21410"
"98232,48.56760,-122.41000"
"08873,40.49000,-74.48000"
"78027,29.93910,-98.50880"
"66840,38.14760,-96.81570"
"25918,37.75845,-80.90537"
"28146,35.61236,-80.44673"
"86314,34.60710,-112.31700"
